k_bind,k_unbind,k_df_block,k_cAMP_boost,Motility_Index_final,Motility_Index_max,Motility_Index_mean,Active_PKA_final,Cap_Sperm_final,Ca_High_final,cAMP_High_final,success
0.01,0.0001,0.01,1e-05,0.016775153102838964,0.016775153102838964,0.016714269705982995,999.2563946832338,0.024997813179402358,999.49987816742,671.9002347371721,True
0.01,0.0001,0.01,0.0001,0.02378587683382742,0.023785876834969657,0.02378587683205709,999.4753377536847,0.024997813179402185,999.4999876685722,952.4940519117185,True
0.01,0.0001,0.01,0.001,0.024848553727270743,0.024848553727355588,0.024848553727270715,999.4977530035894,0.024997813179402303,999.4999988765003,995.0261127990352,True
0.01,0.0001,0.01,0.01,0.024960341760044514,0.024960341772104523,0.024960341760044517,999.5000001311803,0.024997813179402292,999.5000000000647,999.5002623611665,True
0.01,0.0005623413251903491,1e-06,1e-06,0.036203885469431575,0.036203885469431575,0.035418910868214096,998.347446962368,0.12011086444648714,999.4994230496362,302.0707196810309,True
0.01,0.0005623413251903491,1e-06,1e-05,0.0829214879072679,0.0829214879072679,0.08264963926086547,999.2771634221718,0.12011086449859415,999.4998885567065,691.2196581326299,True
0.01,0.0005623413251903491,1e-06,0.0001,0.1143387628711452,0.1143387628711452,0.11430064074731476,999.4755718809234,0.12011086461646354,999.4999877856436,952.9195094263582,True
0.01,0.0005623413251903491,1e-06,0.001,0.11939425902115966,0.11939425902115966,0.11935447705088498,999.4977553755853,0.1201108645900035,999.499998877685,995.030814456585,True
0.01,0.0005623413251903491,1e-06,0.01,0.11993082592660821,0.11993082592660821,0.11989086504254644,999.5000001549332,0.12011086495657057,999.5000000000763,999.5003098632799,True
0.01,0.0005623413251903491,1e-05,1e-06,0.042196940264079136,0.042196940264079136,0.04129741207123285,998.4166862930203,0.13410968602383908,999.4994577473877,315.3017794813059,True
0.01,0.0005623413251903491,1e-05,1e-05,0.09294209465512804,0.09294209465512804,0.09268224705186806,999.2799295481881,0.1341096860238693,999.4998899403982,693.8768446937293,True
0.01,0.0005623413251903491,1e-05,0.0001,0.12767315856530284,0.12767315856583025,0.12767315629882645,999.4756059707394,0.13410968602409795,999.4999878026871,952.9814893053907,True
0.01,0.0005623413251903491,1e-05,0.001,0.133309653331505,0.133309653331505,0.1333096509532507,999.4977557243204,0.13410968602722048,999.499998877862,995.031505703583,True
0.01,0.0005623413251903491,1e-05,0.01,0.13390866452434178,0.13390866453091282,0.13390866215427036,999.5000001584249,0.1341096860159314,999.5000000000791,999.5003168539245,True
0.01,0.0005623413251903491,0.0001,1e-06,0.04469134946427768,0.04469134946427768,0.04375684257009978,998.4424536890298,0.13971875392877212,999.4994706590546,320.52592144240936,True
0.01,0.0005623413251903491,0.0001,1e-05,0.09697617998242673,0.09697617998242673,0.09671121475404718,999.2810182432091,0.13971875392877195,999.4998904849879,694.9282713470332,True
0.01,0.0005623413251903491,0.0001,0.0001,0.1330164835723539,0.13301648358284918,0.1330164835758663,999.4756196028545,0.1397187539287725,999.499987809506,953.0062765948569,True
0.01,0.0005623413251903491,0.0001,0.001,0.13888529895230273,0.13888529895403962,0.13888529895229018,999.497755864021,0.13971875392878455,999.4999988779318,995.0317826183264,True
0.01,0.0005623413251903491,0.0001,0.01,0.13950932520893206,0.13950932528671306,0.13950932520893208,999.5000001598279,0.13971875392877264,999.5000000000787,999.5003196548903,True
0.01,0.0005623413251903491,0.001,1e-06,0.0450422478533927,0.0450422478533927,0.04412116456703326,998.446178485911,0.14047805670469105,999.4994725255932,321.2952735734616,True
0.01,0.0005623413251903491,0.001,1e-05,0.09752321058279,0.09752321058279,0.09725899819463964,999.2811655768185,0.14047805670469085,999.4998905586884,695.0708041300275,True
0.01,0.0005623413251903491,0.001,0.0001,0.13373983366323683,0.13373983366323683,0.133739833655798,999.4756214471184,0.14047805670469063,999.4999878104296,953.0096301201006,True
0.01,0.0005623413251903491,0.001,0.001,0.1396400775729455,0.1396400775734197,0.1396400775729457,999.4977558829319,0.14047805670469124,999.4999988779421,995.0318201020632,True
0.01,0.0005623413251903491,0.001,0.01,0.14026748989590018,0.14026748989601695,0.14026748989590015,999.5000001600165,0.1404780567046915,999.5000000000796,999.5003200340537,True
0.01,0.0005623413251903491,0.01,1e-06,0.04513191096681248,0.04513191096681248,0.044313015094312916,998.4483938384972,0.14055678901974356,999.499473636496,321.75381354764704,True
0.01,0.0005623413251903491,0.01,1e-05,0.09758053467158204,0.09758053467158204,0.09732435016553076,999.2811852001618,0.14055678901974478,999.4998905685068,695.0897827593013,True
0.01,0.0005623413251903491,0.01,0.0001,0.13381483831498178,0.1338148383175597,0.13381483831243,999.4756216383098,0.1405567890197436,999.4999878105223,953.0099777718598,True
0.01,0.0005623413251903491,0.01,0.001,0.1397183407803376,0.13971834078116782,0.1397183407803376,999.4977558848947,0.14055678901974397,999.4999988779424,995.0318239887303,True
0.01,0.0005623413251903491,0.01,0.01,0.14034610420222718,0.14034610420222718,0.14034610420222715,999.5000001600365,0.14055678901974406,999.5000000000788,999.500320073369,True
0.01,0.0031622776601683794,1e-06,1e-06,0.4092424497415247,0.4092424497415247,0.4056892672807651,999.1770009331548,0.6750581525335178,999.4998384473898,607.0358386532206,True
0.01,0.0031622776601683794,1e-06,1e-05,0.5192683085444275,0.5192683085444275,0.5187328692565377,999.3511588195314,0.6750581524307347,999.4999255683139,770.1046487494114,True
0.01,0.0031622776601683794,1e-06,0.0001,0.6441947376926472,0.6441947376926472,0.6439795106225167,999.4768547406882,0.6750581520958284,999.4999884271017,955.2574902631955,True
0.01,0.0031622776601683794,1e-06,0.001,0.6710490096356634,0.6710490096356634,0.6708255360351074,999.4977691258775,0.6750581520706006,999.499998884559,995.0580705292826,True
0.01,0.0031622776601683794,1e-06,0.01,0.674046467057962,0.674046467057962,0.6738220023928152,999.5000002934186,0.6750581521242114,999.5000000001463,999.5005868394895,True
0.01,0.0031622776601683794,1e-05,1e-06,0.4742814851590979,0.4742814851590979,0.47126222831500475,999.207098317341,0.753686866199421,999.4998535056717,630.0963711955699,True
0.01,0.0031622776601683794,1e-05,1e-05,0.5857992342123202,0.5857992342123202,0.58551108036646,999.3578492589533,0.753686866199425,999.4999289145145,778.1333996798559,True
0.01,0.0031622776601683794,1e-05,0.0001,0.7194640796470901,0.7194640796470901,0.7194640668038308,999.477025804345,0.7536868661695715,999.4999885126406,955.5701161808233,True
0.01,0.0031622776601683794,1e-05,0.001,0.7492136419769501,0.7492136421330176,0.7492136286998323,999.4977710618722,0.7536868661294441,999.4999988855302,995.0619082082313,True
0.01,0.0031622776601683794,1e-05,0.01,0.7525573725397892,0.7525573726833245,0.7525573592971726,999.5000003130305,0.7536868660517456,999.5000000001563,999.5006260585517,True
0.01,0.0031622776601683794,0.0001,1e-06,0.5007678885660083,0.5007678885660083,0.49796292325518304,999.2176314849904,0.7851890778747534,999.4998587753842,638.5860051729045,True
0.01,0.0031622776601683794,0.0001,1e-05,0.6126854432485402,0.6126854432485402,0.6124188695630242,999.3603628031235,0.7851890778747513,999.4999301716456,781.1931453944412,True
0.01,0.0031622776601683794,0.0001,0.0001,0.7496331990833852,0.7496331991076103,0.7496331990642608,999.4770936374272,0.7851890778747521,999.4999885465587,955.694140651183,True
0.01,0.0031622776601683794,0.0001,0.001,0.7805300895698442,0.7805300897631747,0.780530089569839,999.4977718366678,0.7851890778747506,999.499998885917,995.0634440775375,True
0.01,0.0031622776601683794,0.0001,0.01,0.7840123867102415,0.7840123867112616,0.7840123867102415,999.5000003208853,0.7851890778747542,999.5000000001612,999.5006417697443,True
0.01,0.0031622776601683794,0.001,1e-06,0.5043725573733973,0.5043725573733973,0.501613683616868,999.2190021773697,0.7894534250626477,999.4998594611297,639.7076049717547,True
0.01,0.0031622776601683794,0.001,1e-05,0.6163346502143072,0.6163346502143072,0.6160721491871008,999.3606962642826,0.789453425062637,999.4999303384176,781.6008765822309,True
0.01,0.0031622776601683794,0.001,0.0001,0.7537176483495323,0.7537176483495323,0.7537176482807423,999.4771027893479,0.7894534250626519,999.499988551132,955.7108762766949,True
0.01,0.0031622776601683794,0.001,0.001,0.7847692978710835,0.7847692978822151,0.7847692978710844,999.4977719415102,0.7894534250626483,999.4999988859709,995.0636519095252,True
0.01,0.0031622776601683794,0.001,0.01,0.7882703449885224,0.7882703449887767,0.7882703449885226,999.500000321948,0.7894534250626462,999.5000000001604,999.5006438964361,True
0.01,0.0031622776601683794,0.01,1e-06,0.5047581591874465,0.5047581591874465,0.5020967382212297,999.2191615027423,0.7898955946910508,999.4998595408572,639.8381999587242,True
0.01,0.0031622776601683794,0.01,1e-05,0.6167132987273848,0.6167132987273848,0.6164579480789827,999.3607308875739,0.7898955946910539,999.499930355737,781.6432350098412,True
0.01,0.0031622776601683794,0.01,0.0001,0.7541411719392709,0.7541411719628518,0.7541411719398167,999.4771037378704,0.7898955946910523,999.4999885516056,955.7126108205189,True
0.01,0.0031622776601683794,0.01,0.001,0.7852088609520516,0.7852088609554331,0.785208860952052,999.4977719523831,0.7898955946910546,999.4999988859753,995.0636734585977,True
0.01,0.0031622776601683794,0.01,0.01,0.7887118521527285,0.7887118523931738,0.7887118521527285,999.5000003220579,0.7898955946910533,999.5000000001626,999.5006441169539,True
0.01,0.01778279410038923,1e-06,1e-06,3.3491726981219987,3.3491726981219987,3.3478655705621554,999.4359559494625,3.7843198240147418,999.4999679759194,885.9555952264676,True
0.01,0.01778279410038923,1e-06,1e-05,3.422642549140614,3.422642549140614,3.4213858977647744,999.4480502620697,3.784319820973702,999.4999740237799,905.3795908196556,True
0.01,0.01778279410038923,1e-06,0.0001,3.648139372699211,3.648139372699211,3.6469152433852385,999.4821317581988,3.7843198211944857,999.4999910657216,964.9965489365409,True
0.01,0.01778279410038923,1e-06,0.001,3.7624022152879584,3.7624022152879584,3.7611529781842745,999.4978434461224,3.784319813297894,999.4999989217221,995.2054152610727,True
0.01,0.01778279410038923,1e-06,0.01,3.7786542485387105,3.7786542485387105,3.7773998278459597,999.5000010665093,3.784319822506964,999.500000000531,999.5021330212777,True
0.01,0.01778279410038923,1e-05,1e-06,3.781767198906787,3.781767198922427,3.7817652793563883,999.4424884758018,4.223575216284469,999.4999712425828,896.3424477323026,True
0.01,0.01778279410038923,1e-05,1e-05,3.850575220628197,3.850575220664402,3.850574955563457,999.4524400454806,4.223575216275347,999.49997621889,912.6420146255978,True
0.01,0.01778279410038923,1e-05,0.0001,4.075996472073993,4.0759964721711075,4.075996399010207,999.4826912938962,4.223575216107959,999.499991345495,966.0408567440503,True
0.01,0.01778279410038923,1e-05,0.001,4.199198484427624,4.199198484427624,4.199198410345283,999.4978535881552,4.223575216266414,999.4999989267935,995.2255258764083,True
0.01,0.01778279410038923,1e-05,0.01,4.217252943951712,4.217252943951712,4.217252869323465,999.5000011753368,4.223575216296268,999.500000000588,999.5023506839748,True
0.01,0.01778279410038923,0.0001,1e-06,3.955300548234873,3.9553005482817554,3.9552995829941424,999.44474639642,4.399471468686719,999.499972371672,899.9894282122899,True
0.01,0.01778279410038923,0.0001,1e-05,4.022390672546057,4.022390672584428,4.022390583940743,999.4539974536009,4.399471468686741,999.4999769976677,915.2466449509665,True
0.01,0.01778279410038923,0.0001,0.0001,4.247509509142144,4.247509509240104,4.247509509143024,999.4829057764232,4.399471468686734,999.4999914527435,966.4417626463382,True
0.01,0.01778279410038923,0.0001,0.001,4.374114740332819,4.37411474035188,4.374114740332516,999.497857625504,4.399471468686715,999.4999989288111,995.233531751881,True
0.01,0.01778279410038923,0.0001,0.01,4.392886280170417,4.39288628018899,4.392886280169002,999.5000012188908,4.39947146868663,999.5000000006067,999.5024377918452,True
0.01,0.01778279410038923,0.001,1e-06,3.978799064879016,3.978799064879016,3.978798176430396,999.4450385017448,4.423278022707026,999.4999725177385,900.4634029908684,True
0.01,0.01778279410038923,0.001,1e-05,4.0456627326385535,4.04566273264204,4.045662650707995,999.4542004784477,4.423278022707021,999.4999770991905,915.5872815992475,True
0.01,0.01778279410038923,0.001,0.0001,4.2707304402938115,4.270730440737802,4.270730440310028,999.4829344034849,4.423278022707014,999.4999914670567,966.495296861678,True
0.01,0.01778279410038923,0.001,0.001,4.3977888645790255,4.397788864589371,4.397788864579021,999.4978581708884,4.423278022707015,999.4999989290839,995.2346132390958,True
0.01,0.01778279410038923,0.001,0.01,4.416657252330172,4.4166572523312295,4.416657252330173,999.5000012247872,4.423278022707015,999.5000000006135,999.5024495790526,True
0.01,0.01778279410038923,0.01,1e-06,3.9812357245559067,3.9812357245559067,3.981234862160721,999.4450686136407,4.4257464678066425,999.499972532797,900.5122914110583,True
0.01,0.01778279410038923,0.01,1e-05,4.04807599077996,4.048075991862145,4.048075912595978,999.4542214274857,4.425746467806654,999.4999771096668,915.6224444909402,True
0.01,0.01778279410038923,0.01,0.0001,4.273138266096714,4.273138266234272,4.273138266129531,999.4829373663518,4.425746467806627,999.4999914685386,966.5008379255542,True
0.01,0.01778279410038923,0.01,0.001,4.40024358117034,4.400243581182667,4.400243581170337,999.4978582274258,4.425746467806648,999.4999989291149,995.2347253478603,True
0.01,0.01778279410038923,0.01,0.01,4.419122008063045,4.4191220080635345,4.419122008063044,999.5000012253973,4.425746467806643,999.5000000006138,999.5024508012079,True
0.01,0.1,1e-06,1e-06,20.408139340413097,20.408139340413097,20.401314867516703,999.4883655307865,20.914857955626022,999.4999941826991,976.7601938995367,True
0.01,0.1,1e-06,1e-05,20.427645809094905,20.427645809094905,20.420828507664233,999.4888535939967,20.91485795631089,999.4999944267337,977.6933212673541,True
0.01,0.1,1e-06,0.0001,20.561238024317593,20.561238024317593,20.55445357944786,999.4921712858137,20.91485795421218,999.499996085613,984.0839478917289,True
0.01,0.1,1e-06,0.001,20.807866880233252,20.807866880233252,20.80107304413812,999.4981843746419,20.914857954520837,999.4999990921859,995.8818875901127,True
0.01,0.1,1e-06,0.01,20.883720492744263,20.883720492744263,20.876906724280754,999.500005241414,20.914857956617794,999.5000000026213,999.5104829378872,True
0.01,0.1,1e-05,1e-06,22.785513848745076,22.785513848807124,22.78551344397255,999.4895750794066,23.29600007602442,999.4999947874832,979.0759960491525,True
0.01,0.1,1e-05,1e-05,22.803197414097824,22.803197414097824,22.803197007943496,999.489970503231,23.296000076228275,999.4999949852013,979.8354573938561,True
0.01,0.1,1e-05,0.0001,22.928231877356385,22.928231877944842,22.92823147448438,999.4927490247352,23.296000075685473,999.4999963744866,985.2053497786316,True
0.01,0.1,1e-05,0.001,23.17867248669385,23.178672488613262,23.1786720842623,999.4982242644912,23.29600007425457,999.4999991121309,995.9610972915083,True
0.01,0.1,1e-05,0.01,23.26134414309707,23.261344145004703,23.261343741198434,999.500005810661,23.296000076052955,999.5000000029058,999.511621455871,True
0.01,0.1,0.0001,1e-06,23.73493446823056,23.734934468489755,23.73493446825502,999.4899919726575,24.24685126915399,999.4999949959353,979.876725844074,True
0.01,0.1,0.0001,1e-05,23.75198175125985,23.75198175161356,23.751981751239782,999.4903576428421,24.246851269153975,999.4999951787735,980.5801495965818,True
0.01,0.1,0.0001,0.0001,23.873883820450445,23.873883820639136,23.87388382045869,999.4929572815552,24.246851269153996,999.499996478618,985.6102069183977,True
0.01,0.1,0.0001,0.001,24.125480908900517,24.12548090899664,24.12548090890052,999.4982397662945,24.246851269154018,999.4999991198837,995.9918828017439,True
0.01,0.1,0.0001,0.01,24.210791799409183,24.210791799493812,24.210791799430517,999.5000060372358,24.246851269151268,999.5000000030186,999.5120746168869,True
0.01,0.1,0.001,1e-06,23.86331967144167,23.863319671775272,23.863319671440454,999.4900458595605,24.375427110770474,999.4999950228798,979.9803223471205,True
0.01,0.1,0.001,1e-05,23.88028440735171,23.88028440736558,23.88028440714139,999.490407765738,24.375427110770616,999.4999952038355,980.676647486931,True
0.01,0.1,0.001,0.0001,24.001774392335214,24.001774392905045,24.001774392401245,999.492984558147,24.37542711077058,999.4999964922563,985.6632580125454,True
0.01,0.1,0.001,0.001,24.25351369396668,24.253513694078908,24.253513693966678,999.4982418442839,24.375427110770563,999.4999991209206,995.9960096908698,True
0.01,0.1,0.001,0.01,24.339177916749883,24.339177916833847,24.339177916749883,999.5000060678398,24.3754271107706,999.5000000030346,999.5121358296103,True
0.01,0.1,0.01,1e-06,23.876630080403483,23.876630080403483,23.8766300804034,999.4900514139272,24.388757247645298,999.4999950256572,979.9910017515124,True
0.01,0.1,0.01,1e-05,23.893586303323392,23.893586305528306,23.893586303296114,999.4904129331862,24.38875724764539,999.4999952064219,980.6865970731465,True
0.01,0.1,0.01,0.0001,24.015033718586093,24.015033718983165,24.015033718389173,999.4929873743871,24.388757247645223,999.4999964936635,985.6687357342585,True
0.01,0.1,0.01,0.001,24.266787578133656,24.266787578435796,24.26678757813367,999.4982420594764,24.388757247645263,999.4999991210285,995.9964370611151,True
0.01,0.1,0.01,0.01,24.35248838478487,24.352488384784895,24.352488384784866,999.500006071014,24.388757247645312,999.5000000030358,999.5121421749775,True
